unique_id,experiment,age,gender,party,politics,AMP_domain,AMP_effect,IA_AMP_domain,IA_AMP_effect,influence_rate,influence_general,IA_AMP_uninfluenced_effect,IA_AMP_influenced_effect
6_873934556,6,48,male,NA,NA,Valence,0.1,Valence,0,0,1,0,NA
6_874439829,6,30,male,NA,NA,Valence,0.07,Valence,-0.03,0.07,2,0.1,NA
6_888089443,6,39,female,NA,NA,Valence,0.03,Valence,0.27,0.23,2,-0.04,-1
6_890408292,6,26,male,NA,NA,Valence,0.43,Valence,0.57,0.7,6,-0.04,-0.59
6_891572260,6,34,male,NA,NA,Valence,-0.07,Valence,0,0,1,0,NA
6_893323259,6,20,female,NA,NA,Valence,0.77,Valence,0.17,0.07,2,-0.1,-1
6_895346667,6,29,male,NA,NA,Valence,0.5,Valence,0.77,0.18,3,-0.71,-1
6_898699104,6,21,male,NA,NA,Valence,0.17,Valence,0.3,0.55,6,0.13,-0.58
6_900653247,6,28,male,NA,NA,Valence,0,Valence,0.23,0.93,5,0.33,-0.25
6_904062037,6,52,male,NA,NA,Valence,0,Valence,0,0,1,0,NA
6_904151564,6,33,female,NA,NA,Valence,0,Valence,0.2,0,1,-0.2,NA
6_908462411,6,40,female,NA,NA,Valence,0.33,Valence,0.13,0.35,5,-0.04,-0.71
6_913143616,6,20,male,NA,NA,Valence,0.1,Valence,0.5,0.48,5,-0.15,-0.83
6_915057176,6,54,female,NA,NA,Valence,0.47,Valence,0.2,0,1,-0.2,NA
6_918295972,6,24,male,NA,NA,Valence,0.03,Valence,0.2,0.07,2,-0.17,-0.67
6_925409847,6,34,male,NA,NA,Valence,0.1,Valence,0.07,0.02,2,-0.04,NA
6_926115461,6,22,male,NA,NA,Valence,0.97,Valence,0.03,0.05,2,0.03,-1
6_929309769,6,26,female,NA,NA,Valence,0.17,Valence,0.33,0.17,3,-0.17,-1
6_942420014,6,44,male,NA,NA,Valence,0.07,Valence,-0.1,0.02,2,0.09,NA
6_942896505,6,20,male,NA,NA,Valence,0.5,Valence,0.53,0.7,5,-0.33,-0.62
6_943454472,6,21,male,NA,NA,Valence,0,Valence,0.07,0.05,2,-0.01,-1
6_945428108,6,65,female,NA,NA,Valence,0,Valence,0,0,1,0,NA
6_945540243,6,27,male,NA,NA,Valence,0.1,Valence,0.2,0.13,2,-0.08,-1
6_947925477,6,29,female,NA,NA,Valence,0,Valence,0.4,0.02,1,-0.43,NA
6_967257877,6,20,male,NA,NA,Valence,0.5,Valence,0.43,0.52,5,-0.21,-0.63
6_969948633,6,35,female,NA,NA,Valence,1,Valence,0.97,0.2,4,-1,0
6_977944306,6,31,female,NA,NA,Valence,0.73,Valence,0.87,0.9,6,-1,-0.85
6_978625298,6,32,female,NA,NA,Valence,0.03,Valence,0,0,1,0,NA
6_980601162,6,57,female,NA,NA,Valence,0.07,Valence,0.03,0.02,2,-0.01,NA
6_981832325,6,26,female,NA,NA,Valence,-0.17,Valence,-0.03,0.03,2,0.07,-1
6_982971467,6,18,female,NA,NA,Valence,0,Valence,0,0,1,0,NA
6_987889691,6,21,female,NA,NA,Valence,0.63,Valence,0.8,0.92,6,-0.67,-0.82
6_990004073,6,19,male,NA,NA,Valence,0.27,Valence,0.37,0.18,3,-0.2,-0.88
6_999172017,6,46,female,NA,NA,Valence,0,Valence,0,0,1,0,NA
7_1630295,7,34,female,NA,NA,Valence,0.56,Valence,0.58,0.96,5,-1,-0.56
7_1841020,7,21,female,NA,NA,Valence,0.44,Valence,0.25,0.17,3,-0.13,-0.83
7_3455531,7,41,female,NA,NA,Valence,0.92,Valence,0.75,0.56,7,-0.77,-0.76
7_3983155,7,23,male,NA,NA,Valence,0.56,Valence,0.81,0.76,6,-0.48,-0.89
7_6080319,7,20,male,NA,NA,Valence,0.08,Valence,-0.03,0.43,3,0.11,-0.04
7_25737401,7,34,female,NA,NA,Valence,-0.06,Valence,0.11,0.04,2,-0.11,0
7_26378635,7,20,female,NA,NA,Valence,0.06,Valence,-0.06,0.17,3,0.2,-0.71
7_31170097,7,35,female,NA,NA,Valence,0.39,Valence,0.22,0.03,2,-0.2,NA
7_32435442,7,22,male,NA,NA,Valence,-0.19,Valence,0.06,0.44,5,0.17,-0.31
7_33872229,7,28,male,NA,NA,Valence,0.11,Valence,0.42,0.29,3,-0.17,-1
7_33934685,7,30,male,NA,NA,Valence,-0.14,Valence,-0.31,0.9,5,0.5,0.31
7_40414465,7,27,female,NA,NA,Valence,-0.89,Valence,-0.97,0.47,5,0.5,NA
7_44174345,7,26,female,NA,NA,Valence,0.14,Valence,0.06,0.54,5,0.05,-0.05
7_48944973,7,32,male,NA,NA,Valence,-0.03,Valence,0,0,1,0,NA
7_54181250,7,23,female,NA,NA,Valence,0.89,Valence,0.53,0.25,2,-0.39,-0.72
7_59842540,7,38,female,NA,NA,Valence,0.75,Valence,0.72,0.97,7,NA,-0.71
7_64887535,7,30,female,NA,NA,Valence,0.19,Valence,0.03,0,7,-0.03,NA
7_91611240,7,34,female,NA,NA,Valence,0,Valence,0,0,1,0,NA
7_101733908,7,27,male,NA,NA,Valence,-0.08,Valence,-0.31,0.96,6,0,0.3
7_104921735,7,50,female,NA,NA,Valence,-0.03,Valence,-0.17,0,1,0.17,NA
7_108998539,7,59,female,NA,NA,Valence,0.08,Valence,-0.19,0,1,0.19,NA
7_125640820,7,18,female,NA,NA,Valence,0.78,Valence,0.69,0.9,6,-0.75,-0.69
7_142604711,7,32,female,NA,NA,Valence,0.06,Valence,-0.03,0,1,0.03,NA
7_157172179,7,52,male,NA,NA,Valence,-0.61,Valence,-0.72,0,1,0.72,NA
7_161771481,7,30,male,NA,NA,Valence,-0.47,Valence,0.39,0.22,3,-0.04,-1
7_163889718,7,36,female,NA,NA,Valence,-0.42,Valence,-0.36,0.47,5,0.02,0.92
7_172756511,7,35,male,NA,NA,Valence,-0.75,Valence,-0.14,0.14,4,0.1,-0.22
7_176427757,7,19,female,NA,NA,Valence,0.78,Valence,0.22,0.81,4,-0.29,-0.21
7_177856627,7,23,male,NA,NA,Valence,0.11,Valence,0.25,0.32,2,-0.04,-0.62
7_180926818,7,31,female,NA,NA,Valence,-0.36,Valence,-0.81,0.97,7,0,0.83
7_181985090,7,45,male,NA,NA,Valence,0.33,Valence,0.5,0.86,6,0,-0.58
7_187010750,7,44,female,NA,NA,Valence,0.53,Valence,0.56,0.57,4,-0.46,-0.59
7_190841178,7,52,female,NA,NA,Valence,0,Valence,0,0,1,0,NA
7_226981072,7,28,male,NA,NA,Valence,-0.64,Valence,0.14,0.83,5,-0.17,-0.13
7_231035127,7,50,female,NA,NA,Valence,-0.33,Valence,-0.25,0.21,4,0.09,NA
7_231513913,7,18,male,NA,NA,Valence,-0.31,Valence,0.17,0.43,4,-0.22,-0.09
7_233265412,7,23,male,NA,NA,Valence,-0.14,Valence,0.47,1,2,NA,-0.47
7_237392409,7,28,male,NA,NA,Valence,0.19,Valence,0.58,0.35,4,-0.13,-0.7
7_241082593,7,28,female,NA,NA,Valence,0.89,Valence,0.92,0.74,5,-0.67,-1
